"seqnames","start","end","width","strand","peak","feature","start_position","end_position","feature_strand","insideFeature","distancetoFeature","shortestDistance","fromOverlappingOrNearest","symbol"
"chr11",64074500,64075000,501,"*","893656","ENSG00000256481",64081690,64087175,"+","upstream",-7190,6690,"NearestLocation",NA
"chr11",64075000,64075500,501,"*","893657","ENSG00000256481",64081690,64087175,"+","upstream",-6690,6190,"NearestLocation",NA
"chr11",64075500,64076000,501,"*","893658","ENSG00000256481",64081690,64087175,"+","upstream",-6190,5690,"NearestLocation",NA
"chr11",64076000,64076500,501,"*","893659","ENSG00000256481",64081690,64087175,"+","upstream",-5690,5190,"NearestLocation",NA
"chr11",64076500,64077000,501,"*","893660","ENSG00000256481",64081690,64087175,"+","upstream",-5190,4690,"NearestLocation",NA
"chr11",64077000,64077500,501,"*","893661","ENSG00000256481",64081690,64087175,"+","upstream",-4690,4190,"NearestLocation",NA
"chr11",64077500,64078000,501,"*","893662","ENSG00000256481",64081690,64087175,"+","upstream",-4190,3690,"NearestLocation",NA
"chr11",64078000,64078500,501,"*","893663","ENSG00000256481",64081690,64087175,"+","upstream",-3690,3190,"NearestLocation",NA
"chr11",64078500,64079000,501,"*","893664","ENSG00000256481",64081690,64087175,"+","upstream",-3190,2690,"NearestLocation",NA
"chr11",64079000,64079500,501,"*","893665","ENSG00000256481",64081690,64087175,"+","upstream",-2690,2190,"NearestLocation",NA
"chr11",64079500,64080000,501,"*","893666","ENSG00000256481",64081690,64087175,"+","upstream",-2190,1690,"NearestLocation",NA
"chr11",64080000,64080500,501,"*","893667","ENSG00000256481",64081690,64087175,"+","upstream",-1690,1190,"NearestLocation",NA
"chr11",64080500,64081000,501,"*","893668","ENSG00000256481",64081690,64087175,"+","upstream",-1190,690,"NearestLocation",NA
"chr11",64081000,64081500,501,"*","893669","ENSG00000256481",64081690,64087175,"+","upstream",-690,190,"NearestLocation",NA
"chr11",64081500,64082000,501,"*","893670","ENSG00000256481",64081690,64087175,"+","overlapStart",-190,190,"NearestLocation",NA
"chr11",64082000,64082500,501,"*","893671","ENSG00000256481",64081690,64087175,"+","inside",310,310,"NearestLocation",NA
"chr11",64082500,64083000,501,"*","893672","ENSG00000256481",64081690,64087175,"+","inside",810,810,"NearestLocation",NA
"chr11",64083000,64083500,501,"*","893673","ENSG00000256481",64081690,64087175,"+","inside",1310,1310,"NearestLocation",NA
"chr11",64083500,64084000,501,"*","893674","ENSG00000256481",64081690,64087175,"+","inside",1810,1810,"NearestLocation",NA
"chr11",64084000,64084500,501,"*","893675","ENSG00000256481",64081690,64087175,"+","inside",2310,2310,"NearestLocation",NA
"chr11",64084500,64085000,501,"*","893676","ENSG00000256481",64081690,64087175,"+","inside",2810,2175,"NearestLocation",NA
"chr11",64085000,64085500,501,"*","893677","ENSG00000256481",64081690,64087175,"+","inside",3310,1675,"NearestLocation",NA
"chr11",64085500,64086000,501,"*","893678","ENSG00000256481",64081690,64087175,"+","inside",3810,1175,"NearestLocation",NA
"chr11",64086000,64086500,501,"*","893679","ENSG00000256481",64081690,64087175,"+","inside",4310,675,"NearestLocation",NA
"chr11",64086500,64087000,501,"*","893680","ENSG00000256481",64081690,64087175,"+","inside",4810,175,"NearestLocation",NA
"chr11",64087000,64087500,501,"*","893681","ENSG00000256481",64081690,64087175,"+","overlapEnd",5310,175,"NearestLocation",NA
"chr11",64087500,64088000,501,"*","893682","ENSG00000256481",64081690,64087175,"+","downstream",5810,325,"NearestLocation",NA
"chr11",64088000,64088500,501,"*","893683","ENSG00000256481",64081690,64087175,"+","downstream",6310,825,"NearestLocation",NA
"chr11",64088500,64089000,501,"*","893684","ENSG00000256481",64081690,64087175,"+","downstream",6810,1325,"NearestLocation",NA
"chr11",64089000,64089500,501,"*","893685","ENSG00000256481",64081690,64087175,"+","downstream",7310,1825,"NearestLocation",NA
"chr11",64089500,64090000,501,"*","893686","ENSG00000256481",64081690,64087175,"+","downstream",7810,2325,"NearestLocation",NA
"chr11",64090000,64090500,501,"*","893687","ENSG00000256481",64081690,64087175,"+","downstream",8310,2825,"NearestLocation",NA
"chr11",64090500,64091000,501,"*","893688","ENSG00000256481",64081690,64087175,"+","downstream",8810,3325,"NearestLocation",NA
"chr11",64091000,64091500,501,"*","893689","ENSG00000256481",64081690,64087175,"+","downstream",9310,3825,"NearestLocation",NA
"chr11",64091500,64092000,501,"*","893690","ENSG00000256481",64081690,64087175,"+","downstream",9810,4325,"NearestLocation",NA
"chr11",64092000,64092500,501,"*","893691","ENSG00000256481",64081690,64087175,"+","downstream",10310,4825,"NearestLocation",NA
"chr11",64092500,64093000,501,"*","893692","ENSG00000126500",64103188,64119173,"+","upstream",-10688,10188,"NearestLocation","FLRT1"
"chr11",64093000,64093500,501,"*","893693","ENSG00000126500",64103188,64119173,"+","upstream",-10188,9688,"NearestLocation","FLRT1"
"chr11",64093500,64094000,501,"*","893694","ENSG00000126500",64103188,64119173,"+","upstream",-9688,9188,"NearestLocation","FLRT1"
"chr11",64094000,64094500,501,"*","893695","ENSG00000126500",64103188,64119173,"+","upstream",-9188,8688,"NearestLocation","FLRT1"
"chr11",64094500,64095000,501,"*","893696","ENSG00000126500",64103188,64119173,"+","upstream",-8688,8188,"NearestLocation","FLRT1"
"chr11",64095000,64095500,501,"*","893697","ENSG00000126500",64103188,64119173,"+","upstream",-8188,7688,"NearestLocation","FLRT1"
"chr11",64095500,64096000,501,"*","893698","ENSG00000126500",64103188,64119173,"+","upstream",-7688,7188,"NearestLocation","FLRT1"
"chr11",64096000,64096500,501,"*","893699","ENSG00000126500",64103188,64119173,"+","upstream",-7188,6688,"NearestLocation","FLRT1"
"chr11",64096500,64097000,501,"*","893700","ENSG00000126500",64103188,64119173,"+","upstream",-6688,6188,"NearestLocation","FLRT1"
"chr11",64097000,64097500,501,"*","893701","ENSG00000126500",64103188,64119173,"+","upstream",-6188,5688,"NearestLocation","FLRT1"
"chr11",64097500,64098000,501,"*","893702","ENSG00000126500",64103188,64119173,"+","upstream",-5688,5188,"NearestLocation","FLRT1"
"chr11",64098000,64098500,501,"*","893703","ENSG00000126500",64103188,64119173,"+","upstream",-5188,4688,"NearestLocation","FLRT1"
"chr11",64098500,64099000,501,"*","893704","ENSG00000126500",64103188,64119173,"+","upstream",-4688,4188,"NearestLocation","FLRT1"
"chr11",64099000,64099500,501,"*","893705","ENSG00000126500",64103188,64119173,"+","upstream",-4188,3688,"NearestLocation","FLRT1"
"chr11",64099500,64100000,501,"*","893706","ENSG00000126500",64103188,64119173,"+","upstream",-3688,3188,"NearestLocation","FLRT1"
"chr11",64100000,64100500,501,"*","893707","ENSG00000126500",64103188,64119173,"+","upstream",-3188,2688,"NearestLocation","FLRT1"
"chr11",64100500,64101000,501,"*","893708","ENSG00000126500",64103188,64119173,"+","upstream",-2688,2188,"NearestLocation","FLRT1"
"chr11",64101000,64101500,501,"*","893709","ENSG00000126500",64103188,64119173,"+","upstream",-2188,1688,"NearestLocation","FLRT1"
"chr11",64101500,64102000,501,"*","893710","ENSG00000126500",64103188,64119173,"+","upstream",-1688,1188,"NearestLocation","FLRT1"
"chr11",64102000,64102500,501,"*","893711","ENSG00000126500",64103188,64119173,"+","upstream",-1188,688,"NearestLocation","FLRT1"
"chr11",64102500,64103000,501,"*","893712","ENSG00000126500",64103188,64119173,"+","upstream",-688,188,"NearestLocation","FLRT1"
"chr11",64103000,64103500,501,"*","893713","ENSG00000126500",64103188,64119173,"+","overlapStart",-188,188,"NearestLocation","FLRT1"
"chr11",64103500,64104000,501,"*","893714","ENSG00000126500",64103188,64119173,"+","inside",312,312,"NearestLocation","FLRT1"
"chr11",64104000,64104500,501,"*","893715","ENSG00000126500",64103188,64119173,"+","inside",812,812,"NearestLocation","FLRT1"
"chr11",64104500,64105000,501,"*","893716","ENSG00000126500",64103188,64119173,"+","inside",1312,1312,"NearestLocation","FLRT1"
"chr11",64105000,64105500,501,"*","893717","ENSG00000126500",64103188,64119173,"+","inside",1812,1812,"NearestLocation","FLRT1"
"chr11",64105500,64106000,501,"*","893718","ENSG00000126500",64103188,64119173,"+","inside",2312,2312,"NearestLocation","FLRT1"
"chr11",64106000,64106500,501,"*","893719","ENSG00000126500",64103188,64119173,"+","inside",2812,2812,"NearestLocation","FLRT1"
"chr11",64106500,64107000,501,"*","893720","ENSG00000126500",64103188,64119173,"+","inside",3312,3312,"NearestLocation","FLRT1"
"chr11",64107000,64107500,501,"*","893721","ENSG00000126500",64103188,64119173,"+","inside",3812,3812,"NearestLocation","FLRT1"
"chr11",64107500,64108000,501,"*","893722","ENSG00000126500",64103188,64119173,"+","inside",4312,4312,"NearestLocation","FLRT1"
"chr11",64108000,64108500,501,"*","893723","ENSG00000126500",64103188,64119173,"+","inside",4812,4812,"NearestLocation","FLRT1"
"chr11",64108500,64109000,501,"*","893724","ENSG00000126500",64103188,64119173,"+","inside",5312,5312,"NearestLocation","FLRT1"
"chr11",64109500,64110000,501,"*","893726","ENSG00000126500",64103188,64119173,"+","inside",6312,6312,"NearestLocation","FLRT1"
"chr11",64110000,64110500,501,"*","893727","ENSG00000126500",64103188,64119173,"+","inside",6812,6812,"NearestLocation","FLRT1"
"chr11",64110500,64111000,501,"*","893728","ENSG00000126500",64103188,64119173,"+","inside",7312,7312,"NearestLocation","FLRT1"
"chr11",64111000,64111500,501,"*","893729","ENSG00000126500",64103188,64119173,"+","inside",7812,7673,"NearestLocation","FLRT1"
"chr11",64111500,64112000,501,"*","893730","ENSG00000256341",64118272,64119210,"-","downstream",7710,6272,"NearestLocation",NA
"chr11",64112000,64112500,501,"*","893731","ENSG00000256341",64118272,64119210,"-","downstream",7210,5772,"NearestLocation",NA
"chr11",64112500,64113000,501,"*","893732","ENSG00000256341",64118272,64119210,"-","downstream",6710,5272,"NearestLocation",NA
"chr11",64113000,64113500,501,"*","893733","ENSG00000256341",64118272,64119210,"-","downstream",6210,4772,"NearestLocation",NA
"chr11",64113500,64114000,501,"*","893734","ENSG00000256341",64118272,64119210,"-","downstream",5710,4272,"NearestLocation",NA
"chr11",64114000,64114500,501,"*","893735","ENSG00000256341",64118272,64119210,"-","downstream",5210,3772,"NearestLocation",NA
"chr11",64114500,64115000,501,"*","893736","ENSG00000256341",64118272,64119210,"-","downstream",4710,3272,"NearestLocation",NA
"chr11",64115000,64115500,501,"*","893737","ENSG00000256341",64118272,64119210,"-","downstream",4210,2772,"NearestLocation",NA
"chr11",64115500,64116000,501,"*","893738","ENSG00000256341",64118272,64119210,"-","downstream",3710,2272,"NearestLocation",NA
"chr11",64116000,64116500,501,"*","893739","ENSG00000256341",64118272,64119210,"-","downstream",3210,1772,"NearestLocation",NA
"chr11",64116500,64117000,501,"*","893740","ENSG00000256341",64118272,64119210,"-","downstream",2710,1272,"NearestLocation",NA
"chr11",64117000,64117500,501,"*","893741","ENSG00000256341",64118272,64119210,"-","downstream",2210,772,"NearestLocation",NA
"chr11",64117500,64118000,501,"*","893742","ENSG00000256341",64118272,64119210,"-","downstream",1710,272,"NearestLocation",NA
"chr11",64118000,64118500,501,"*","893743","ENSG00000256341",64118272,64119210,"-","overlapEnd",1210,228,"NearestLocation",NA
"chr11",64118500,64119000,501,"*","893744","ENSG00000256341",64118272,64119210,"-","inside",710,210,"NearestLocation",NA
"chr11",64119000,64119500,501,"*","893745","ENSG00000256341",64118272,64119210,"-","overlapStart",210,210,"NearestLocation",NA
"chr11",64119500,64120000,501,"*","893746","ENSG00000256341",64118272,64119210,"-","upstream",-290,290,"NearestLocation",NA
"chr11",64120000,64120500,501,"*","893747","ENSG00000256341",64118272,64119210,"-","upstream",-790,790,"NearestLocation",NA
"chr11",64120500,64121000,501,"*","893748","ENSG00000256341",64118272,64119210,"-","upstream",-1290,1290,"NearestLocation",NA
"chr11",64121000,64121500,501,"*","893749","ENSG00000256341",64118272,64119210,"-","upstream",-1790,1790,"NearestLocation",NA
"chr11",64121500,64122000,501,"*","893750","ENSG00000256341",64118272,64119210,"-","upstream",-2290,2290,"NearestLocation",NA
"chr11",64122000,64122500,501,"*","893751","ENSG00000256341",64118272,64119210,"-","upstream",-2790,2790,"NearestLocation",NA
"chr11",64122500,64123000,501,"*","893752","ENSG00000256341",64118272,64119210,"-","upstream",-3290,3290,"NearestLocation",NA
"chr11",64123000,64123500,501,"*","893753","ENSG00000256341",64118272,64119210,"-","upstream",-3790,3790,"NearestLocation",NA
"chr11",64123500,64124000,501,"*","893754","ENSG00000256341",64118272,64119210,"-","upstream",-4290,4290,"NearestLocation",NA
"chr11",64124000,64124500,501,"*","893755","ENSG00000256341",64118272,64119210,"-","upstream",-4790,4790,"NearestLocation",NA
"chr11",64124500,64125000,501,"*","893756","ENSG00000256341",64118272,64119210,"-","upstream",-5290,5290,"NearestLocation",NA
"chr11",64125000,64125500,501,"*","893757","ENSG00000256341",64118272,64119210,"-","upstream",-5790,5790,"NearestLocation",NA
"chr11",64125500,64126000,501,"*","893758","ENSG00000256341",64118272,64119210,"-","upstream",-6290,6290,"NearestLocation",NA
"chr11",64126000,64126500,501,"*","893759","ENSG00000256341",64118272,64119210,"-","upstream",-6790,6790,"NearestLocation",NA
"chr11",64126500,64127000,501,"*","893760","ENSG00000256341",64118272,64119210,"-","upstream",-7290,7290,"NearestLocation",NA
"chr11",64127000,64127500,501,"*","893761","ENSG00000256341",64118272,64119210,"-","upstream",-7790,7790,"NearestLocation",NA
"chr11",64127500,64128000,501,"*","893762","ENSG00000256341",64118272,64119210,"-","upstream",-8290,8290,"NearestLocation",NA
"chr11",64128000,64128500,501,"*","893763","ENSG00000256341",64118272,64119210,"-","upstream",-8790,8790,"NearestLocation",NA
"chr11",64128500,64129000,501,"*","893764","ENSG00000256341",64118272,64119210,"-","upstream",-9290,9290,"NearestLocation",NA
"chr11",64129000,64129500,501,"*","893765","ENSG00000256341",64118272,64119210,"-","upstream",-9790,9790,"NearestLocation",NA
"chr11",64129500,64130000,501,"*","893766","ENSG00000256341",64118272,64119210,"-","upstream",-10290,10290,"NearestLocation",NA
"chr11",64130000,64130500,501,"*","893767","ENSG00000256341",64118272,64119210,"-","upstream",-10790,10790,"NearestLocation",NA
"chr11",64130500,64131000,501,"*","893768","ENSG00000256341",64118272,64119210,"-","upstream",-11290,11290,"NearestLocation",NA
"chr11",64131000,64131500,501,"*","893769","ENSG00000256341",64118272,64119210,"-","upstream",-11790,11790,"NearestLocation",NA
"chr11",64131500,64132000,501,"*","893770","ENSG00000256341",64118272,64119210,"-","upstream",-12290,12290,"NearestLocation",NA
"chr11",64132000,64132500,501,"*","893771","ENSG00000256341",64118272,64119210,"-","upstream",-12790,12790,"NearestLocation",NA
"chr11",64132500,64133000,501,"*","893772","ENSG00000256341",64118272,64119210,"-","upstream",-13290,13290,"NearestLocation",NA
"chr11",64133000,64133500,501,"*","893773","ENSG00000256341",64118272,64119210,"-","upstream",-13790,13790,"NearestLocation",NA
"chr11",64133500,64134000,501,"*","893774","ENSG00000256341",64118272,64119210,"-","upstream",-14290,14290,"NearestLocation",NA
"chr11",64134000,64134500,501,"*","893775","ENSG00000256341",64118272,64119210,"-","upstream",-14790,14790,"NearestLocation",NA
"chr11",64134500,64135000,501,"*","893776","ENSG00000256341",64118272,64119210,"-","upstream",-15290,15290,"NearestLocation",NA
"chr11",64135000,64135500,501,"*","893777","ENSG00000256341",64118272,64119210,"-","upstream",-15790,15790,"NearestLocation",NA
"chr11",64135500,64136000,501,"*","893778","ENSG00000256341",64118272,64119210,"-","upstream",-16290,16290,"NearestLocation",NA
"chr11",64136000,64136500,501,"*","893779","ENSG00000256341",64118272,64119210,"-","upstream",-16790,16790,"NearestLocation",NA
"chr11",64136500,64137000,501,"*","893780","ENSG00000256341",64118272,64119210,"-","upstream",-17290,17290,"NearestLocation",NA
"chr11",64137000,64137500,501,"*","893781","ENSG00000256341",64118272,64119210,"-","upstream",-17790,17790,"NearestLocation",NA
"chr11",64137500,64138000,501,"*","893782","ENSG00000256341",64118272,64119210,"-","upstream",-18290,18290,"NearestLocation",NA
"chr11",64138000,64138500,501,"*","893783","ENSG00000256341",64118272,64119210,"-","upstream",-18790,18790,"NearestLocation",NA
"chr11",64138500,64139000,501,"*","893784","ENSG00000256341",64118272,64119210,"-","upstream",-19290,19290,"NearestLocation",NA
"chr11",64139000,64139500,501,"*","893785","ENSG00000256341",64118272,64119210,"-","upstream",-19790,19790,"NearestLocation",NA
"chr11",64139500,64140000,501,"*","893786","ENSG00000256341",64118272,64119210,"-","upstream",-20290,20290,"NearestLocation",NA
"chr11",64140000,64140500,501,"*","893787","ENSG00000256341",64118272,64119210,"-","upstream",-20790,20790,"NearestLocation",NA
"chr11",64140500,64141000,501,"*","893788","ENSG00000256341",64118272,64119210,"-","upstream",-21290,21290,"NearestLocation",NA
"chr11",64141000,64141500,501,"*","893789","ENSG00000256341",64118272,64119210,"-","upstream",-21790,21790,"NearestLocation",NA
"chr11",64141500,64142000,501,"*","893790","ENSG00000256341",64118272,64119210,"-","upstream",-22290,22290,"NearestLocation",NA
